file,5-1,7.1-1,7.1-2,7.1-3,7.1-5,7.1-6,7.1-7,7.1-9,7.2-3,7.2-4,7.2-5,7.2-10,7.2-14,7.2-17,7.2-18,7.2-19,7.2-20,7.2-26,7.2-27,7.2-29,7.2-41,7.2-42,7.2-43,7.4.2-1,7.5-1,7.11-1,7.15-1,7.18.1-2,7.18.1-3,7.18.4-1,7.18.5-1,7.18.5-2,7.20-2,7.21.4.1-1,7.21.4.1-2,7.21.4.2-2,7.21.5-1,7.21.6-3,7.21.7-1,7.21.7-2,7.21.8-1
crs-pd-218-attachment-4-darfur-contracting-act-asi-2017.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-218-rfp-hotel-full-service-asi-2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-220-attachment-2-jcc-hotel-agreement-template-febpaoceqa18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-220-attachment-4-darfur-contracting-act-febpaoceqa18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-220-rfp-hotel-room-block-febeac2018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-221-attachment-2-jcc-hotel-agreement-template-janpao18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-221-attachment-3-vendors-acceptance-rfps-contract-terms-janpao18.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-221-attachment-4-darfur-contracting-act-janpao18.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-221-rfp-hotel-room-block-janpao18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-223-attachment-2-jcc-hotel-agreement-template-pjceo18.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-223-attachment-4-darfur-contracting-act-pjceo18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-223-rfp-hotel-full-service-pjceo18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-224-attachment-2-jcc-hotel-agreement-template-eacmar18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-224-attachment-4-darfur-contracting-act-eacmar18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-224-rfp-hotel-room-block-eacmar18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-226-attachment-2-jcc-hotel-agreement-template-njo1718.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-226-attachment-4-darfur-contracting-act-njo1718.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-228-attachment-2-jcc-hotel-agreement-template-ajai18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-228-attachment-3-vendors-acceptance-rfps-contract-terms-ajai18.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-228-attachment-4-darfur-contracting-act-ajai18.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-228-rfp-hotel-full-service-ajai18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-229-attachement-2-jcc-hotel-agreement-template-ajai18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-229-attachment-4-darfur-contracting-act-ajai18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-229-rfp-hotel-full-service-ajai18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-240-attachment-2-jcc-hotel-agreement-template-cow18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-240-attachment-4-darfur-contracting-act-cow18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-240-rfp-hotel-full-service-cow18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-248-attachment-2-jcc-hotel-agreement-template-imt18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-248-attachment-4-darfur-contracting-act-imt18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-249-attachment-2-jcc-hotel-agreement-template-paooct18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-249-attachment-4-darfur-contracting-act-paooct18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-249-rfp-hotel-room-block-paooct18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-251-attachment-2-jcc-hotel-agreement-template-ab105818.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-251-attachment-4-darfur-contracting-act-ab105818.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-251-rfp-hotel-full-service_ab105818.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-252-attachment-2-jcc-hotel-agreement-template-aprnjo18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-252-attachment-4-darfur-contracting-act-aprnjo18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-252-rfp-hotel-room-block_aprnjo18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-258-attachment-2-jcc-hotel-agreement-template-asai19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-258-attachment-4-darfur-contracting-act-asai19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-262-attachment-2-jcc-hotel-agreement-template-flsh18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-262-attachment-4-darfur-contracting-act-flsh18.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-262-rfp-hotel-room-block-flsh18.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-264-attachment-2-jcc-hotel-agreement-template-cow19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-264-attachment-4-darfur-contracting-act-cow19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-264-rfp-hotel-full-service-cow19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-266-attachment-2-jcc-hotel-agreement-template-njofd19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-266-attachment-4-darfur-contracting-act-njofd19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-266-rfp-hotel-room-block-njofd19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-267-attachment-2-jcc-hotel-agreement-template-janpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-267-attachment-4-darfur-contracting-act-janpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-267-rfp-hotel-room-block-janpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-268-attachment-2-jcc-hotel-agreement-template-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-268-attachment-4-darfur-contracting-act-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-268-rfp-hotel-room-block-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-272-attachment-2-jcc-hotel-agreement-template-pjceo19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-272-attachment-4-darfur-contracting-act-pjceo19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-272-rfp-hotel-full-service-pjceo19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-273-attachment-2-jcc-hotel-agreement-template-febpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-273-attachment-4-darfur-contracting-act-febpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-273-rfp-hotel-room-block-febpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-274-rfp-hotel-room-block-febpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-278-attachment-2-jcc-hotel-agreement-template-aji20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-278-rfp-hotel-full-service-aji20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-282-attachment-2-jcc-hotel-agreement-template-sji19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-282-rfp-hotel-room-block-sji19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-290-attachment-2-jcc-hotel-agreement-template-aji20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-290-attachment-4-darfur-contracting-act_aji20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-290-rfp-hotel-full-service-aji20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-291-attachment-2-jcc-hotel-agreement-template_ab105819.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-291-attachment-4-darfur-contracting-act-ab105819.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-291-rfp-hotel-full-service_ab105819.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-297-attachment-2-jcc-hotel-agreement-template-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-297-attachment-4-darfur-contracting-act-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-297-rfp-hotel-room-block-janpao20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-298-attachment-2-jcc-hotel-agreement-template-septpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-298-attachment-4-darfur-contracting-act-septpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-298-rfp-hotel-room-block-septpao19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-303-attachment-2-jcc-hotel-agreement-template_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-303-attachment-4-darfur-contracting-act_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-303-rfp-hotel-fs-multiple-awards_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-304-attachment-2-jcc-hotel-agreement-template_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-304-attachment-4-darfur-contracting-act_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-304-rfp-hotel-fs-multiple-awards_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-305-attachment-2-jc-short-form-agreement-ptpi19.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
crs-pd-305-attachment-4-darfur-contracting-act-ptpi19.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-305-rfp-hotel-room-block-ptpi19.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-307-attachment-2-jcc-hotel-agreement-template_pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-307-attachment-4-darfur-contracting-act-pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-307-rfp-hotel-full-service-9-30_pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-311-attachment-2-jcc-hotel-agreement-template_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-311-attachment-4-darfur-contracting-act_jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-311-rfp-hotel-jc20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-312-attachemnt-2-jcc-hotel-agreement-template_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-312-attachment-4-darfur-contracting-act_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-312-rfp-hotel-room-block_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-316-attachment-2-jcc-hotel-agreement-template_pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-316-attachment-4-darfur-contracting-act-pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-316-rfp-hotel-full-service-9-30_pjceo20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-317-attachemnt-2-jcc-hotel-agreement-template_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-317-attachment-4-darfur-contracting-act_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-317-rfp-hotel-room-block_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-321-attachemnt-2-jcc-hotel-agreement-template_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-321-attachment-4-darfur-contracting-act_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-321-rfp-hotel-room-block_dv20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-322-attachment-4-darfur-contracting-act-ab105820.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-322-rfp-hotel-full-service-9-30-ab105820.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-326-attachment-2-jcc-hotel-agreement-template-paodvcoct20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-326-attachment-4-darfur-contracting-act-paodvcoct20.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-329-attachment-2-jc-short-form-agreement-pjpi.pdf,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,,
crs-pd-329-attachment-4-darfur-contracting-act_pjpi.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-329-rfp-hotel-room-block-pjpi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-332-attachment-2-jcc-hotel-agreement-template-aji21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-332-attachment-4-darfur-contracting-act_aji21.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-332-rfp-hotel-full-service_aji21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-333-attachment-2-jcc-hotel-agreement-template_janpao21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-333-attachment-4-darfur-contracting-act_janpao21.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-333-rfp-hotel-room-block_janpao21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-336-attachment-2-jcc-hotel-agreement-template_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-336-attachment-4-darfur-contracting-act_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-336-rfp-hotel-fs-multiple-awards_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-340-attachment-2-jcc-hotel-agreement-template_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-340-attachment-4-darfur-contracting-act_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-340-rfp-hotel-fs-multiple-awards_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-341-attachment-2-jcc-hotel-agreement-template_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd-341-attachment-4-darfur-contracting-act_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-pd-341-rfp-hotel-fs-multiple-awards_jc21.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-pd0322-attachement-2-jcc-hotel-agreement-template-ab105820.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-065-attachment-2-aoc-hotel-agreement-template.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-065-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-065-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-so-065-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-69-attachment-2-aoc-hotel-agreement-template.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-69-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so-69-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-so-69-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so060-attachment-2-aoc-hotel-agreement-template-2-11-13.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-so060-attachment-4-darfur-contracting-act-tjai-2014doc.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-so060-rfp-hotel-full-service_ajai-2014.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-041-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-041-attachment-3-vendors-acceptance-rfps-contract-terms-no-change.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-041-attachment-4-darfur-contracting-act-no-change.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-041-attachment-5-form-submission-technical-proposal-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-041-attachment-6-form-submission-cost-proposal-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-041-rfp-addendum-1-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-043-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-043-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-043-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-043-attachment-5-form-submission-technical-proposal.pdf,,,,,,,,,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-043-attachment-6-form-submission-cost-proposal.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-043-rfp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-047-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-047-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-047-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-047-attachment-5-form-submission-technical-proposal.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-047-attachment-6-form-submission-cost-proposal.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-047-rfp-hotel.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-051-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-051-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-051-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-051-attachment-5-form-submission-technical-proposal-full-service-rev-1.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-051-attachment-6-form-submission-cost-proposal-full-service-rev-1.pdf,,,,,,,,,,,,,,,,,,,,,,O,O,,,,,,,,,,,,,,,,,,
crs-sp-051-rfp-hotel-room-block.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-057-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-057-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-057-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-057-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-059-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-059-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-059-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-059-rfp-hotel-full-service.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-063-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-063-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-063-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-063-rfp-hotel-room-block-only.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-064-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-064-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-064-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-066-attachment-2-aoc-hotel-agreement-template.pdf,,,,,O,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-066-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-066-attachment-4-darfur-contracting-act.pdf,,,,,,,,O,,,,,,,,,,,,,,,O,,,,,,,,,,,,,,,,,,
crs-sp-066-rfp-hotel-full-service.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-070-attachment-2-aoc-hotel-agreement-template.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crs-sp-070-attachment-3-vendors-acceptance-rfps-contract-terms.pdf,,,,,,,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
